caption,sentiment_label,like_count,comment_count,engagement_rate
dalam upaya tingkat kualitas hidup dan mobilitas sandang tunanetra mahasiswa pens kembang inovasi teknologi navigasi lalu produk nama keisuugo by hayago anggota lima mahasiswa yang asal dari program studi sarjana terap teknik elektronika dan sarjana terap teknik mekatronika inovasi keisuugo by hayago hasil raih posisi dua dalam kompetisi asia design to make skills competition oleh juara sebut umum pada selasa telah rangkai kompetisi yang mulai sejak senin di singapura berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi asiadesigntomakeskillscompetition keisuugohayago,neutral,977,0,3.1206081512712407
mahasiswa pens mochamad laudri dan m khabib ridwan toreh prestasi dalam inovasi desain alat bantu tani nasional yang selenggara oleh himpun mahasiswa teknik mesin universitas haluoleo uho langsung cara hybrid kompetisi ini mulai pada senin hingga jumat optimal soft skill dan hard skill dalam tingkat daya saing untuk wujud mahasiswa mesin yang kreatif dan inovatif baik di bidang akademik maupun non akademik rupa tema dari rangkai anniversary ke fakultas teknik mesin uho sebut berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuara lombadesainalatbantunasional kampusinovasi,neutral,972,2,3.1110259358630383
informasi seleksi cpns politeknik elektronika negeri dosen formasi tendik formasi daftar agustus september informasi lebih lanjut casnkemdikbudgoidcpnscpns politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi cpns,neutral,966,2,3.0918615050466336
ingat tahun kiprah pada dunia didik pens telah usai helat stadium generale pens dengan usung tema akselerasi inovasi dan sinergi industri kreatif untuk indonesia maju selenggara cara daring lalu aplikasi video conference turut hadir wikan sakarinto st msc phd selaku direktur jenderal didik vokasi kemendikbud ri helat pada selasa giat kali ini ikut oleh civitas akademika pens berita lengkap dapat baca di,neutral,968,0,3.0918615050466336
kontes robot indonesia kri tingkat regional usai tutup dengan awarding pada sabtu dituanrumahi oleh universitas muhammadiyah surakarta ums baca nama tim robot menang kri regional ini turut siar cara langsung pada akun youtube ums saksi dengan penuh antusias oleh tim robot pens serta bina di hall gedung d kerja keras dan performa maksimal dari tim bayar lalu raih enam juara oleh tim robot pens di masingmasing divisi berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuara kampusinovasi kriregional kri ums,neutral,958,3,3.0695030024274943
program pascasarjana s terap pens present workshop tutorial deep learning for image segmentation using phyton narasumber oskar nathan sst mtrt alumni d dan s terap pens dosen departemen ilmu komputer dan elektronika fakultas mipa ugm dan terima beasiswa mext program doktor di tut jepang syarat serta pesertamahasiswa sudah menginstal software phyton pada pclaptop masingmasing sabtu september pukul wib via zoom link daftar,neutral,949,10,3.0631148588220265
usai lewat bagai tahap seleksi mulai dari kumpul business lean canvas hingga sesi pitching di grand final tim doa mama dari pens raih juara di national startup competition nsc mereka usung platform beyond experience integrated online navigation beion bagai solusi yakni buah layan bas ecotourism yang dukung sektor pariwisata lanjut tanding pada minggu platform beion hadir inovasi layan ecotourism padu mulai dari mesan akomodasi hingga paket wisata serta lengkap pandu wisata virtual bas artificial intelligence berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampusinovasi nationalstartupcompetition beion,neutral,959,0,3.0631148588220265
telah laga pada tingkat internasional tim bamantara eepisat yang wakil cansat competition telah tiba di kampus pens pada sabtu direktur pens yakni ali ridho barakbah skom phd sambut datang delegasi tim sebut dengan alung rangkai bunga turut hadir oleh beberapa civitas akademika giat lanjut dengan beri arah dari direktur pens di lantai gedung pascasarjana berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,neutral,954,2,3.053532643413824
akhir rangkai giat kontes robot indonesia kri wilayah ii tahun pada selasa beri hasil muas bagi pens banyak kategori juara kri wilayah ii tahun ini hasil di rebut oleh kampus tradisi juara laksana tutup cara daring lalu youtube ugm saksi oleh seluruh tim robot pens pada hall gedung d pens berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,neutral,948,5,3.0439504280056218
pada selasa pens selenggara sidang buka senat dan orasi ilmiah untuk ingat dies natalis pens ke di ruang auditorium lt gedung pascasarjana pens momen apresiasi capai pens yang diri sejak tahun ini turut hadir direktur jenderal didik vokasi kemendikbudristek dr ir kiki yuliati msc tak sampai di situ agenda turut lanjut dengan resmi gedung smart automation workshop saw dan program studi doktor terap pens berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi kampusvokasi diesnatalispens,neutral,946,3,3.031174140794685
jakarta bagai upaya tingkat kualitas didik vokasi di indonesia kemenristekdikti kembali adakan program i industry academia collaboration dengan beberapa guru tinggi di taiwan enam mahasiswa pens yakni fridastya andini pamudyaningrum hilda syafira tri esti yustini muhammad akbar maulana helmy naufal aziz dan siti miladiyah hasil raih beasiswa ini rupa program lanjut jenjang untuk dapat gelar sajana strata s enam mahasiswa pens ini nanti akan tempuh dua tahun kuliah yang lanjut dengan satu tahun magang industri di beberapa usaha baik di taiwan,neutral,940,9,3.031174140794685
humas dan mahasiswa laku sosialisasi tentang informasi politeknik elektronika negeri pens ke smasmkma di jawa timur giat ini ikut oleh organisasi mahasiswa daerah ormada di daerah masingmasing agenda ini milik tuju untuk kenal jalur daftar departemen program studi dan sempat bagi informasi tentang pens kepada murid kelas xii yang akan lanjut didik ke guru tinggi apakah sekolah masuk salah satu yang kita kunjung politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,neutral,935,13,3.027980068991951
halal bi halal iedul fitri h keluarga besar politeknik elektronika negeri sama prof kh mohammad nuh hari jumat mei pukul wib saksi live streaming via youtube dan facebook,neutral,944,1,3.018397853583749
dalam rangka kukuh mahasiswa baru pens politeknik elektronika negeri pens usai helat sidang senat buka pada jumat usung tema cetak sdm unggul kreatif inovatif dan kompetitif tuju indonesia dalam giat yang tempat di lapang merah pens ini juga dapat studium general dengan hadir dirjen belmawa ristekdikti yakni prof dr ismunandar banyak mahasiswa baru pens resmi bagai mahasiswa pens dalam momen sakral sebut berita lengkap dapat baca,neutral,936,7,3.01200970997828
bagai prestasi kerap raih oleh mahasiswa politeknik elektronika negeri pens kali ini datang dari tiga mahasiswa teknik informatika yang hasil raih juara dalam ajang bri x google hackhaton selenggara di tiga kota besar yakni jakarta bandung dan giat buka untuk umum final event ini langsung lama dua hari dan tempat di hotel sheraton berita lengkap dapat baca di,neutral,940,1,3.0056215663728123
dalam rangka ingat hari ulang tahun ke republik indonesia politeknik elektronika negeri pens gelar upacara bendera yang laksana di lapang basket d pens pada rabu telah langsung upacara untuk jaga semangat merdeka dapat bagai lomba yang turut ikut oleh sivitas akademika pens antusiasme serta dalam ikut upacara dan lomba kali ini tunjuk dengan semangat yang gelora sambut hari merdeka lepas dua tahun pandemi covid yang laksana cara batas lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,neutral,936,0,2.989651207359141
kompetisi tingkat provinsi yakni royal sport event yang ikut oleh delegasi pens usai umum menang pada rabu giat tahun ini diri dari delapan cabang lomba dan langsung di royal plaza delapan atlet taekwondo kampus tradisi juara sukses bawa pulang harga dalam ajang kompetisi sebut yakni enam medali perak dan dua medali emas berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,neutral,925,4,2.967292704740003
senin tiga mahasiswa pens hasil toreh prestasi dalam kategori internet of things iot pada ajang international modern robotic olympiad imro tim joss sukses kantong medali perak pada kompetisi yang selenggara oleh dinas didik provinsi jawa timur dan stkip modern ngawi sebut dalam kompetisi ini tim joss bangun smartpond yakni perangkat iot dengan energi baru guna bantu para pembudidaya ikan dalam kelola kolam dengan lebih efisien berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuara kampusinovasiimro,neutral,906,20,2.9577104893318005
delegasi pens hasil toreh prestasi bagai best technological achivement dalam kategori lomba indie game ignite igi pada giat compfest prestasi sebut raih oleh tim i hate naming things dari sarjana terap teknologi game pens yang anggota bunga adinda anrio imam rafifqi dan muhammad aldo izzulhaq pada giat yang selenggara oleh fakultas ilmu komputer universitas indonesia ui malam penganugrahan tempat di gedung menteri industri yang letak di jalan jenderal gatot subroto jakarta pada minggu berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,neutral,918,6,2.951322345726332
mahasiswa teknik elektronika pens dafit ody endriyatono hasil raih gelar duta gerak literasi provinsi papua barat periode lalu rangkai seleksi sama serta dari seluruh indonesia dafit ody hasil pilih dan lantik pada jumat agustus oleh literasi bintang aksara lba bagai langkah awal dalam abdi pada sabtu ia sukses selenggara buah seminar bekal di kabupaten pare dengan judul penting literasi dan bahasa inggris pada generasi muda untuk masa depan yang kolaborasi dengan lembaga kursus bahasa inggris zgeneration berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampusinovasi dutapenggerakliterasi,neutral,918,6,2.951322345726332
kukuh guru besar politeknik elektronika negeri prof m udin harun al rasyid skom phd prof iwan syarif skom mkom msc phd senin november pukul wib buka untuk civitas akademika pens politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi gurubesar profesor,neutral,918,0,2.932157914909927
tinggi prevalensi ganggu sehat mental dan minim jumlah psikiater di indonesia buat mahasiswa pens cipta aplikasi nama calme aplikasi sebut kembang cara khusus oleh tim extend guna bantu orang dengan ganggu cemas dan stres lalu terobos tim yang anggota tiga mahasiswa program studi sarjana terap teknik informatika ini hasil jadi juara di kategori lomba software development dalam gelar house of technology hology yang skala nasional pada minggu di universitas brawijaya berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampusinovasi hology competitionhology embracinginnovationempoweringhumanity,neutral,911,6,2.928963843107193
minggu dua mahasiswa program studi teknik telekomunikasi pens sukses toreh prestasi pada kompetisi esai mahasiswa tingkat nasional ebio competition ecomp season usung tema teknologi dan generasi z tuju wujud indonesia emas kompetisi gagas eepis bidikmisi organization ebio pens sebut menitikberatkan pada kreativitas mahasiswa dalam cipta produk bas teknologi yang nila guna rubbermate smart bin jadi produk olah sampah bas teknologi cetus ellsa christy maharani dan rizka rasyidah yang sukses buat mereka raih juara berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesiakampusvokasi,neutral,913,4,2.928963843107193
java robot contest jrc kembali gelar oleh himpun mahasiswa teknik elektronika pens untuk yang ke kali gelar sebut langsung lama hari mulai sabtu sampai dengan minggu tema the spectacular of wayang indonesia swasa kompetisi sebut ikut oleh tim dari jenjang sd smp sma hingga umum hall gedung d pens jadi tempat langsung lima cabang kompetisi yakni robot transporter manual robot maze solving robot transporter shooter robot line followers mikro dan sumobot kompetisi ini juga dapat saksi lalu akun youtube jrc baca lengkap di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi jrc,neutral,909,4,2.9161875558962564
surabayapensacid demi tingkat cegah sebar virus corona politeknik elektronika negeri pens sama tim kantin mesin dari pens sky venture buat inovasi upa bilik sterilisasi yang beri namabesteril produk ini juga sudah di uji coba di gedung eic pens pada rabu berita lengkap dapat baca di bersamalawancorona covid politeknik politeknikjoss,neutral,904,4,2.900217196882586
bijak physical distancing karena pandemi covid tidak lantas halang upaya untuk luas kerjasama dengan bagai usaha politeknik elektronika negeri pens gelar diskusi dan penandatanganan memorandum of understanding mou dengan pt garam persero cara daring pada rabu penandatanganan mou ini selenggara di dua tempat yang beda berita lengkap dapat baca di politeknik politeknikjoss pensjoss,neutral,908,0,2.900217196882586
ikut kutip pidato dari direktur politeknik elektronika negeri pens aliridho barakbah skom phd serta kesan dan pesan yang sampai oleh wakil wisudawan pada sidang buka senat dalam rangka wisuda pens ke sabtu oktober reporter azzahra salsabila putri m fotografer muhammad syauqy arrayan grafis muhammad taufiqurahman taamir pens pensjoss politeknik politeknikjoss vokasikuatmenguatkanindonesia kampusvokasi kampusinovasi kampustradisijuara wisudapens wisudapenske,neutral,904,2,2.8938290532771176
hari ini sabtu ikat alumni pens ika pens telah gelar giat halal bi halal alumni pens h beda dari tahun belum halal bi halal ika pens tahun ini selenggara cara virtual lalu aplikasi video conference karena masih dalam situasi pandemi covid usung tema raih fitrah di tengah pandemi giat ini turut hadir prof dr ir abdullah shahab msc bagai bicara serta hadir oleh jajar direksi pens alumni dan wakil ormawa baca berita lengkap di,neutral,901,1,2.881052766066181
tempat di mini theater lt gedung pascasarjana dan ruang e gedung d pens babak final iot and networking competition ionic usai laksana pada sabtu tajuk internet revolution and innovation for the challenges and opportunities of iot adoption in indonesia kompetisi yang ada oleh program studi sarjana terap teknologi rekayasa internet pens ini bekerjasama dengan amazon web service pt techno international mandira dan pt parsaoran global datatrans hsp kompetisi diri dari dua kategori lomba yakni internet of things iot untuk jenjang smasederajat dan networking untuk jenjang mahasiswa dengan ada ionic ini harap dapat wadah kreativitas dan kembang potensi serta dalam kreasi di bidang networking dan iot berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuara kampusinovasiionic,neutral,897,4,2.877858694263447
pens update rangkai giat kenal hidup kampus mahasiswa baru pkkmb pens tahun akademik usai helat lama tiga hari hitung sejak seninrabu bagai materi sampai dalam rangka kenal lingkup kampus pens kepada mahasiswa baru giat ini langsung cara hybrid yakni offline bagi kampus utama di ruang auditorium lt gedung pascasarjana pens dan cara online untuk program studi di luar kampus utama psdku lalu platform zoom video conference reporter arman jaya videographer fuad zaki saksi video lengkap di channel youtube penstv politeknik pensjoss pens vokasimenguatkanindonesia pensupdate pkkmbxtechnogear kampustradisijuara,neutral,896,2,2.8682764788552446
selamat untuk kontingen pens atas capai top winners solution challenge pada kompetisi developer student clubs solution challange yang selenggara oleh google developer jangan lupa saksi presentasi tim tulibot pens di channel youtube google developers pada tanggal agustus pukul wib pens pensjoss politeknik tulibot,neutral,896,1,2.8650824070525105
teaser kontes robot indonesia tingkat regional wilayah ii tahun helat kontes robot indonesia wilayah ii kembali laksana cara daring pada mei juni saksi lengkap di youtube pens tv edited by agri dwika aprelio politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi kontesrobotindonesia kri,neutral,883,13,2.8618883352497764
kamis tim yang diri dari effry muhammad arraunaq fikri dan mochammad syawal hasil raih juara dalam medion innovation competition medinnovation tingkat nasional yang selenggara oleh pt medion farma jaya pens kirim wakil dalam kategori teknologi terna dengan subkategori otomatisasi di closed house dan bawa produk poultry auto weighing system with internet of things paws iot meski kompetisi sempat undur karena situasi pandemi dan langsung cara daring hal sebut tidak surut semangat mahasiswa pens untuk tetap ukir prestasi berita lengkap dapat baca di,neutral,882,6,2.8363357608279034
bagai wujud bentuk partisipasi dalam lawan covid pens dorong inovasi mahasiswa untuk turut beri solusi dari bencana pandemi ini dalam buah gelar tajuk pens innovation contest pic ajang yang bagi dalam dua kategori lomba yaitu kategori platform dan prototype ini akan pilih ide baik untuk implementasi ikut adalah judul dan daftar tim yang hasil lolos bagai final pens innovation contest pic berita lengkap dapat baca di,neutral,882,4,2.829947617222435
mahasiswa pens psdku kembali toreh prestasi di kancah nasional kali ini bagas firhanudin mahasiswa multimedia broadcasting pens psdku lamongan hasil sabet juara pada reels video challenge apbn anggar dapat dan belanja negara kategori mahasiswa kompetisi yang selenggara oleh beacukai marunda rakyat indonesia tahun ini buka daftar dan kumpul karya mulai jumat hingga rabu cara daring berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasiakuatmenguatkanindonesia,neutral,880,1,2.8139772582087645
kembali harum kampus pens lalu prestasi kali ini lima mahasiswa d teknik informatika hasil raih silver medal dalam youth international science fair yisf kompetisi tingkat internasional ini gelar lama tiga hari dan tempat di universitas dian nuswantoro semarang dalam ikut ajang ini tim yang anggota muhammad hariz izzudin rifqy danny pratama lambang bintoro fahmi wahyu alifyan dan mohamad faizal nor havid bawa inovasi kena kembang publikasi wisata di indonesia lalu aplikasi holideid berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,neutral,875,2,2.801200970997828
pens tv fakta tarik pens yang belum banyak tahu politeknik elektronika negeri rupa salah satu guru tinggi vokasi nama di indonesia namun jauh ini masih banyak fakta pens yang belum orang tahu untuk itu breakout kali ini beri fakta putar pens yang belum banyak orang tahu untuk video lengkap dapat anda lihat di youtubecompenstv,neutral,865,8,2.788424683786892
selamat atas capai prestasi mahasiswa pens di program kreatifitas mahasiswa pkm tahun proposal lolos dana antara judul pkm bidang judul pkm gt judul pkm gfk peringkat ptn vokasi banyak lolos dana,neutral,870,2,2.785230611984157
talkshow tajuk napak tilas jadi sorot utama dalam buka dies natalis ke pens yang gelar pada senin di auditorium lt gedung pascasarjana empat direktur dari periode pimpin belum hadir bagai narasumber yaitu prof dr ir mohammad nuh dea prof ir dadet pramadihanto meng phd dr zainal arief st mt dan aliridho barakbah skom phd para narasumber papar bijak capai dan transformasi institusi cara reflektif diskusi ini kuat paham sivitas akademika kena arah kembang pens bagai institusi vokasi teknologi yang adaptif dalam hadap tantang nasional dan global lengkap dapat baca di politeknik politeknikjoss pens pensjoss diktisaintekberdampak kampusinovasi banggapens diesnatalispens,neutral,870,1,2.7820365401814238
politeknik elektronika negeri pens usai selenggara tes uji masuk politeknik negeri umpn pada sabtu tempat di kampus pens serta tes umpn tahun ini capai ajar baik dari kalang smasmk derajat di indonesia,neutral,851,20,2.7820365401814238
presentasi dan evaluasi lapang kena lapor usul diri program studi doktor terap sistem siberfisik oleh pens usai helat pada jumat langsung di ruang innovation startup lt gedung pascasarjana jumlah wakil dari kemendikbudristek direktorat jenderal didik tinggi vokasi wakil universitas bina nusantara bus wakil universitas negeri jakarta unj dan civitas akademika pens turut partisipasi dalam proses evaluasi lapang sebut lalu giat visitasi ini pens upaya untuk kontribusi dalam kembang inovasi di bidang siber fisik berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi kampusvokasi dirjenvokasi visitasilapangan doktorterapanpens,neutral,864,3,2.769260252970487
surakarta kompetisi tahun kontes robot indonesia nasional usai buka cara resmi pada rabu di edutorium universitas muhammadiyah surakarta ums tak hanya laksana cara luring kontes ini turut siar cara daring lalu laman youtube ums dengan total serta banyak tim dari guru tinggi di indonesia pens kirim tujuh tim delegasi baik untuk kompetisi di tiap divisi ajang robotika ini timtim sebut di antara ialah eira eilero eros ersow erisa eternos dan emosver seluruh tim kemudian siap performa baik pada running test yang laksana usai buka kri nasional berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusvokasi kampustradisijuara kampusinovasi krinasional ums,neutral,863,1,2.7596780375622845
unit tingkat dan kembang aktivitas instruksional upa pens telah usai selenggara webinar pada kamis turut hadir mohammad zikky sst mt selaku dosen teknologi game bagai materi giat ini tajuk ajar daring lebih senang dengan augmented reality ar helat lalu daring lalu aplikasi zoom giat buka untuk umum berita lengkap dapat baca di,neutral,863,0,2.7564839657595503
masa pandemi covid tidak kurang semangat mahasiswa pens untuk terus inovasi rabu rifki fadil akbar dan melki mario gulo yang mereupakan dua mahasiswa asal prodi d teknik telekomunikasi hasil raih juara pada kompetisi buka selesai covid dengan artificial intelligence dua sembah people power medic for coivd in polodivisur buah integrasi aplikasi web dan machine learning untuk bantu tangan covid baca berita lengkap di pensjoss politeknikjoss,neutral,860,2,2.753289893956816
dalam rangka raya dies natalis politeknik elektronika negeri ke tahun departemen teknologi multimedia kreatif ada buah acara gtalk kenal lebih dekat program studi d teknologi game acara ini buka untuk umum orang tua guru dan siswa smasmk serta batas sabtu juni pukul wib lalu zoom link daftar,neutral,852,8,2.746901750351348
job recruitment build your career with us open position mangement development program mdp supervisor trainee st informasi lebih lanjut dapat akses di jaspensacid,neutral,858,2,2.746901750351348
update janji kerjasama antara pt tdk electronics indonesia dan politeknik elektronika negeri dalam program magang industri ikat dinas recruitment dan kembang teknologi terap,neutral,853,2,2.7309313913376774
meski ada di tengah pandemi covid rupa bukan jadi halang mahasiswa pens untuk tetap toreh buah prestasi pada jumat tiga mahasiswa program studi teknik informatika yakni iervan firdiansyah rafly arief kanza dan irma dwi mulyanti hasil raih juara pada kompetisi technofair kategori it business lewat karya yang nama trashy aplikasi marketplace kelola sampah kompetisi yang selenggara oleh universitas gunadarma ini ikut oleh guru tinggi dari seluruh indonesia berita lengkap dapat baca di,neutral,855,0,2.7309313913376774
pens hasil raih peringkat pada klasterisasi kerja mahasiswa vokasi tahun oleh kemenristekdikti politeknik joss pens pensjoss politeknik politeknikjoss,neutral,852,2,2.7277373195349432
halo calon sobatpens di video tualang kenal program studi belum kita telah jelajah dua departemen yakni departemen teknik elektro dan departemen teknik mekanika energi yuk di video kali ini ikut aku jelajah departemen teknik informatika komputer dan departemen multimedia kreatif check this out informasi lengkap tentang pens kunjung website informasi daftar mahasiswa baru kunjung website informasi kait snpmb bisa akses lalu media sosial snpmbbppp,neutral,850,3,2.724543247732209
daftar mahasiswa baru politeknik elektronika negeri daftar program didik jarak jauh pjj sudah buka simak informasi lengkap informasi daftar mahasiswa baru kunjung web pmbpensacid politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia pjj,neutral,830,23,2.724543247732209
eepis english community ec usai ikut rangkai kompetisi sttal th anniversary english debating championship pada sempat ini tim delegasi pens yang wakil oleh clifford jason taco abdul hakim azis dan m dhiyaul haqi hasil raih juara telah saing dengan bagai serta dari guru tinggi pulau jawa langsung lama dua hari giat ini selenggara oleh sekolah tinggi teknologi angkat laut berita lengkap dapat baca di politeknik politeknikjoss,neutral,846,6,2.721349175929475
sejak bnpb tetap covid bagai pandemi dan untuk putus rantai tular semua aktifitas laku rumah masuk kerja dan aktifitas kuliah apakah manajemen waktu kita lama ini sudah tepat yuk simak tips manajemen waktu agar produktif lama wfh atau lfh dari ibu dias agata ss mpd dirumahaja politeknik politeknikjoss pensjoss,neutral,847,2,2.711766960521272
direktur politeknik elektronika negeri pens periode dring ir arif irwansyah st meng cara resmi lantik para wakil direktur untuk masa jabat dalam buah upacara yang langsung khidmat di lingkung kampus pens pada selasa di ruang innovation start up lantai lima gedung pascasarjana lantik ini lanjut dengan serah terima jabat dari wakil direktur periode belum kepada jabat baru lengkap dapat baca di politeknik politeknikjoss pens pensjoss diktisaintekberdampak kampusinovasi banggapens,neutral,846,2,2.7085728887185385
ikut kutip aliridho barakbah skom phd selaku direktur pens dalam sambut dan sedikit kesan dan pesan dari fadl lul hakim ihsan dan shinta amalia hapsari selaku wakil wisudawan dan wisudawati pada saat sidang buka senat dalam rangka wisuda ke pens program sarjana terap minggu oktober politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia sidangterbukasenatwisudake,neutral,838,8,2.70218474511307
ajang putera puter kampus indonesia kembali bawa nama mahasiswi pens oleh gelar juara thania wahyu anandita mahasiswi program studi d multimedia broadcasting hasil sabet juara puter kampus indonesia national costum telah saing dengan total final indonesia dengan bawa kostum nasional dari desainer asal malang jusuf bachtiar thania hasil unggul final puter lain dengan bawa kostum dewi songgolangit pagelaran final pada minggu lokasi di grand city mall hadir oleh masingmasing orang tua dan dukung dari para final berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,neutral,842,2,2.695796601507602
terap ajar daring adalah bagi ikhtiar untuk jaga nada irama di sektor didik agar tetap alun di masa pandemi covid dr zainal arief direktur pens lawancoronabersama covid politeknik pensjoss,neutral,839,1,2.683020314296665
dalam rangka pasti lanjut usaha pens usai laksana monitoring dan evaluasi final dari program mahasiswa wirausaha pmw pada jumat banyak tim yang lolos dana kembali papar capai usaha di depan para reviewer ambil lokasi di ruang kelas bb lt gedung d pens giat ini rupa tahap akhir dari rangkai program yang telah jalan lama bulan berita lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi pmw monevfinal,neutral,838,0,2.6766321706911973
giat tahun final project competition fpc kembali helat beda dengan tahuntahun belum kali ini giat langsung cara daring lalu aplikasi video conference selenggara lama dua hari dapat sekitar karya dari mahasiswa tingkat akhir pens yang turut partisipasi berita lengkap dapat baca di,neutral,834,4,2.6766321706911973
demonstrasi running test dan tinjau enam tim robot pens pada selasa usai langsung dengan lancar laksana di gedung d dan laboratorium robot pens tinjau ini laku langsung oleh ali ridho barakbah skom phd selaku direktur pens dan wakil direktur iii yakni dr tri budi santoso st mt giat ini tuju untuk tahu kesiap tuju kontes robot indonesia kri tingkat regional serta siap diri apabila lolos ke tingkat nasional tim robot pens telah laku siap yang baik lama kurang lebih lima bulan dan siap laga di ajang kri ini lengkap dapat baca di pens pensjoss politeknik politeknikjoss vokasikuatmenguatkanindonesia,neutral,826,10,2.670244027085729
departemen teknik elektro pens usai helat webinar kuliah tamu online pada sabtu topik yang bahas pada kuliah tamu online kali ini kait arah bijak perintah pasca rilis pm kominfo no tahun perihal izin kelas semua pita frekuensi ism untuk gelar internet of things iot giat ini turut hadir dr ir denny setiawan st mt selaku direktur tata sumber daya ditjen sdppi menteri komunikasi dan informatika republik indonesia serta dr ir titon dutono m eng selaku dosen senior prodi teknik telekomunikasi pens berita lengkap dapat baca di,neutral,834,1,2.667049955282995
pens update kompetisi gengsi antar seluruh himpun mahasiswa di pens yakni pens competition kembali gelar dengan riah oleh lembaga minat bakat lmb pens mulai pada sabtu dan tutup pada minggu dengan usung tema pirates your way to victory giat sebut tanding sebelas cabang lomba di bidang seni dan olahraga bagai panggung untuk ekspresi bakat dan kreativitas mahasiswa pens ajang tahun sebut makin riah dengan antusiasme dan semangat para mahasiswa dalam kompetisi reporter suci rindya kaswarie videographer ezar muhammad ilham saksi video lengkap di channel youtube penstv politeknik pensjoss pens vokasimenguatkanindonesia pensupdate,neutral,833,0,2.6606618116775267
dua mahasiswa pens hasil raih prestasi dalam olimpiade bahasa inggris tingkat nasional langsung cara online olimpiade cabang lomba debat dalam batam polytechnic english olympic bpeo hasil menang oleh tim pens yang diri dari dua mahasiswa prodi teknik telekomunikasi juara olimpiade bahasa inggris yang selenggara oleh politeknik negeri batam sebut umum pada sabtu lalu platform zoom videoconference politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,neutral,826,6,2.657467739874793
yuk kenal teknologi sama pens lalu pensasi politeknik elektronika negeri ajak semua temanteman mahasiswa dan adikadik siswa sekolah tengah untuk ajar kenal teknologi lewat pamer inovasi dan teknologi vokasi sambil ikut workshop soft skill utk pesertasesi daftar kompetisi game agileteknik pens fest demo dan test inovasi sharing session with the expert business collaboration benefit snack dan merchandise bagi unjung pertama tiap hari dapat juga ilmu yang manfaat jejaring catat tanggal ya desember gedung pasca sarjana terap kampus pens jl raya its putih sukolilo open gate pk wib cp andri politeknik politenikjoss pens pensjoss vokasikuatmenguatkanindonesia kampusinovasi pensasi,neutral,829,0,2.64788552446659
usai sabet lima juara dalam lima divisi pada kontes robot indonesia kri wilayah ii lima tim robot pens yakni eros ersow eilero erisa dan eira siap lanjut aksi pada kri nasional awal dengan technical meeting tm dan buka tim robot delegasi pens bukti kesiap saat jalan running test yang laksana pada jumat sempat ini hasil eksekusi dengan baik oleh lima tim robot pens tempat di graha puluh nopember its ajang kri nasional tahun ini cukup tegang karena kembali selenggara cara luring telah masa transisi pandemi akhir lengkap dapat baca di politeknik politeknikjoss pens pensjoss vokasikuatmenguatkanindonesia,neutral,828,0,2.644691452663856
